ticker,name,market,is_kospi200
137950,제이씨케미칼,KOSDAQ,No
288620,에스퓨얼셀,KOSDAQ,No
215790,이노인스트루먼트,KOSDAQ,No
323410,카카오뱅크,KOSPI,Yes
078350,한양디지텍,KOSDAQ,No
010600,웰바이오텍,KOSPI,No
383220,F&F,KOSPI,Yes
035760,CJ ENM,KOSDAQ,No
218150,미래생명자원,KOSDAQ,No
007720,소노스퀘어,KOSDAQ,No
005010,휴스틸,KOSPI,No
053290,NE능률,KOSDAQ,No
004365,세방우,KOSPI,No
064290,인텍플러스,KOSDAQ,No
082210,옵트론텍,KOSDAQ,No
050090,비케이홀딩스,KOSDAQ,No
003100,선광,KOSDAQ,No
014790,HL D&I,KOSPI,No
159910,에코글로우,KOSDAQ,No
396300,세아메카닉스,KOSDAQ,No
215200,메가스터디교육,KOSDAQ,No
003920,남양유업,KOSPI,No
003610,방림,KOSPI,No
263860,지니언스,KOSDAQ,No
021320,KCC건설,KOSDAQ,No
480370,씨케이솔루션,KOSPI,No
010040,한국내화,KOSPI,No
489730,디비금융제13호스팩,KOSDAQ,No
376290,씨유테크,KOSDAQ,No
304360,에스바이오메딕스,KOSDAQ,No
033500,동성화인텍,KOSDAQ,No
060720,KH바텍,KOSDAQ,No
115450,HLB테라퓨틱스,KOSDAQ,No
119830,아이텍,KOSDAQ,No
066980,한성크린텍,KOSDAQ,No
212560,네오오토,KOSDAQ,No
425420,티에프이,KOSDAQ,No
035890,서희건설,KOSDAQ,No
148930,에이치와이티씨,KOSDAQ,No
011700,한신기계,KOSPI,No
092870,엑시콘,KOSDAQ,No
001780,알루코,KOSPI,No
020560,아시아나항공,KOSPI,No
004835,덕성우,KOSPI,No
033530,SJG세종,KOSPI,No
263920,휴엠앤씨,KOSDAQ,No
023410,유진기업,KOSDAQ,No
109070,주성코퍼레이션,KOSPI,No
182400,엔케이맥스,KOSDAQ,No
025900,동화기업,KOSDAQ,No
078020,LS증권,KOSDAQ,No
473980,노머스,KOSDAQ,No
078150,HB테크놀러지,KOSDAQ,No
023450,동남합성,KOSPI,No
006050,국영지앤엠,KOSDAQ,No
067730,로지시스,KOSDAQ,No
282330,BGF리테일,KOSPI,Yes
255440,야스,KOSDAQ,No
208350,지란지교시큐리티,KOSDAQ,No
016090,대현,KOSPI,No
240810,원익IPS,KOSDAQ,No
003540,대신증권,KOSPI,No
049770,동원F&B,KOSPI,No
021240,코웨이,KOSPI,Yes
078000,텔코웨어,KOSPI,No
025870,신라에스지,KOSDAQ,No
435570,에르코스,KOSDAQ,No
025890,한국주강,KOSPI,No
478560,블랙야크아이앤씨,KOSDAQ,No
037560,LG헬로비전,KOSPI,No
252500,세화피앤씨,KOSDAQ,No
039610,화성밸브,KOSDAQ,No
270660,에브리봇,KOSDAQ,No
100790,미래에셋벤처투자,KOSDAQ,No
102460,이연제약,KOSPI,No
192400,쿠쿠홀딩스,KOSPI,No
015020,이스타코,KOSPI,No
069640,한세엠케이,KOSPI,No
152550,한국ANKOR유전,KOSPI,No
393210,토마토시스템,KOSDAQ,No
110020,전진바이오팜,KOSDAQ,No
003570,SNT다이내믹스,KOSPI,No
049520,유아이엘,KOSDAQ,No
058850,KTcs,KOSPI,No
084440,유비온,KOSDAQ,No
037460,삼지전자,KOSDAQ,No
002025,코오롱우,KOSPI,No
319400,현대무벡스,KOSDAQ,No
089970,브이엠,KOSDAQ,No
121600,나노신소재,KOSDAQ,No
417200,LS머트리얼즈,KOSDAQ,No
437730,삼현,KOSDAQ,No
348030,모비릭스,KOSDAQ,No
326030,SK바이오팜,KOSPI,Yes
036560,KZ정밀,KOSDAQ,No
255220,SG,KOSDAQ,No
054180,메디콕스,KOSDAQ,No
078130,국일제지,KOSDAQ,No
008775,호텔신라우,KOSPI,No
307280,원바이오젠,KOSDAQ,No
950140,잉글우드랩,KOSDAQ,No
001460,BYC,KOSPI,No
122900,아이마켓코리아,KOSPI,No
159010,아스플로,KOSDAQ,No
45226K,한화갤러리아우,KOSPI,No
185490,아이진,KOSDAQ,No
192080,더블유게임즈,KOSPI,Yes
060480,국일신동,KOSDAQ,No
253840,수젠텍,KOSDAQ,No
101160,월덱스,KOSDAQ,No
076080,웰크론한텍,KOSDAQ,No
101400,엔시트론,KOSDAQ,No
083450,GST,KOSDAQ,No
281740,레이크머티리얼즈,KOSDAQ,No
027040,서울전자통신,KOSDAQ,No
007530,와이엠,KOSDAQ,No
021820,세원정공,KOSPI,No
089980,상아프론테크,KOSDAQ,No
114190,강원에너지,KOSDAQ,No
084110,휴온스글로벌,KOSDAQ,No
137310,에스디바이오센서,KOSPI,Yes
095570,AJ네트웍스,KOSPI,No
001140,국보,KOSPI,No
003850,보령,KOSPI,No
000080,하이트진로,KOSPI,Yes
011560,세보엠이씨,KOSDAQ,No
402340,SK스퀘어,KOSPI,Yes
277070,린드먼아시아,KOSDAQ,No
003535,한화투자증권우,KOSPI,No
041910,폴라리스AI파마,KOSDAQ,No
067900,와이엔텍,KOSDAQ,No
294570,쿠콘,KOSDAQ,No
193250,링크드,KOSDAQ,No
264450,유비쿼스,KOSDAQ,No
408920,메쎄이상,KOSDAQ,No
331380,포커스에이아이,KOSDAQ,No
100250,진양홀딩스,KOSPI,No
172670,에이엘티,KOSDAQ,No
321550,티움바이오,KOSDAQ,No
260930,씨티케이,KOSDAQ,No
001060,JW중외제약,KOSPI,No
001680,대상,KOSPI,Yes
007310,오뚜기,KOSPI,Yes
005820,원림,KOSPI,No
099220,SDN,KOSDAQ,No
023960,에쓰씨엔지니어링,KOSPI,No
068790,DMS,KOSDAQ,No
004105,태양금속우,KOSPI,No
085670,뉴프렉스,KOSDAQ,No
263600,덕우전자,KOSDAQ,No
253590,네오셈,KOSDAQ,No
469900,하나31호스팩,KOSDAQ,No
322000,HD현대에너지솔루션,KOSPI,No
009300,삼아제약,KOSDAQ,No
004100,태양금속,KOSPI,No
080160,모두투어,KOSDAQ,No
020400,대동금속,KOSDAQ,No
115610,이미지스,KOSDAQ,No
101390,아이엠,KOSDAQ,No
148150,세경하이테크,KOSDAQ,No
372910,한컴라이프케어,KOSPI,No
317850,대모,KOSDAQ,No
331920,셀레믹스,KOSDAQ,No
048410,현대바이오,KOSDAQ,No
066570,LG전자,KOSPI,Yes
108380,대양전기공업,KOSDAQ,No
025750,한솔홈데코,KOSPI,No
001340,PKC,KOSPI,No
053610,프로텍,KOSDAQ,No
030200,KT,KOSPI,Yes
017510,세명전기,KOSDAQ,No
009140,경인전자,KOSPI,No
039570,HDC랩스,KOSPI,No
007660,이수페타시스,KOSPI,No
011785,금호석유화학우,KOSPI,No
078860,엔에스이엔엠,KOSDAQ,No
214320,이노션,KOSPI,No
123410,코리아에프티,KOSDAQ,No
090460,비에이치,KOSPI,No
000140,하이트진로홀딩스,KOSPI,No
060540,에스에이티,KOSDAQ,No
100030,인지소프트,KOSDAQ,No
383930,디티앤씨알오,KOSDAQ,No
013360,일성건설,KOSPI,No
442900,미래에셋드림스팩1호,KOSDAQ,No
005930,삼성전자,KOSPI,Yes
429270,시지트로닉스,KOSDAQ,No
053280,예스24,KOSDAQ,No
002760,보락,KOSPI,No
025770,한국정보통신,KOSDAQ,No
017370,우신시스템,KOSPI,No
121850,코이즈,KOSDAQ,No
000210,DL,KOSPI,Yes
009810,플레이그램,KOSPI,No
448370,하나27호스팩,KOSDAQ,No
047310,파워로직스,KOSDAQ,No
063440,SM Life Design,KOSDAQ,No
293580,나우IB,KOSDAQ,No
014825,동원시스템즈우,KOSPI,No
452190,한빛레이저,KOSDAQ,No
419530,SAMG엔터,KOSDAQ,No
130500,GH신소재,KOSDAQ,No
290720,푸드나무,KOSDAQ,No
080220,제주반도체,KOSDAQ,No
448280,에코아이,KOSDAQ,No
003620,KG모빌리티,KOSPI,Yes
043650,국순당,KOSDAQ,No
030350,드래곤플라이,KOSDAQ,No
335890,비올,KOSDAQ,No
019440,세아특수강,KOSPI,No
472230,에스케이증권제11호스팩,KOSDAQ,No
388790,라이콤,KOSDAQ,No
041920,메디아나,KOSDAQ,No
051500,CJ프레시웨이,KOSDAQ,No
032580,피델릭스,KOSDAQ,No
007690,국도화학,KOSPI,No
083640,인콘,KOSDAQ,No
900310,컬러레이,KOSDAQ,No
396270,넥스트칩,KOSDAQ,No
059090,미코,KOSDAQ,No
206650,유바이오로직스,KOSDAQ,No
037330,인지디스플레,KOSDAQ,No
002900,TYM,KOSPI,No
389020,자람테크놀로지,KOSDAQ,No
006730,서부T&D,KOSDAQ,No
038010,제일테크노스,KOSDAQ,No
001570,금양,KOSPI,No
001630,종근당홀딩스,KOSPI,No
348370,엔켐,KOSDAQ,No
049120,파인디앤씨,KOSDAQ,No
217480,에스디생명공학,KOSDAQ,No
091580,상신이디피,KOSDAQ,No
077500,유니퀘스트,KOSPI,No
031820,아이티센씨티에스,KOSPI,No
357780,솔브레인,KOSDAQ,No
032640,LG유플러스,KOSPI,Yes
042370,비츠로테크,KOSDAQ,No
094800,맵스리얼티1,KOSPI,No
192440,슈피겐코리아,KOSDAQ,No
378800,샤페론,KOSDAQ,No
239890,피엔에이치테크,KOSDAQ,No
014570,고려제약,KOSDAQ,No
006120,SK디스커버리,KOSPI,No
457370,한켐,KOSDAQ,No
466910,엔에이치스팩30호,KOSDAQ,No
067920,이글루,KOSDAQ,No
039290,인포뱅크,KOSDAQ,No
051915,LG화학우,KOSPI,No
145995,삼양사우,KOSPI,No
053060,세동,KOSDAQ,No
043590,웰킵스하이텍,KOSDAQ,No
067770,세진티에스,KOSDAQ,No
482680,미래에셋비전스팩7호,KOSDAQ,No
446150,유안타제12호스팩,KOSDAQ,No
334970,프레스티지바이오로직스,KOSDAQ,No
252990,샘씨엔에스,KOSDAQ,No
095500,미래나노텍,KOSDAQ,No
052420,오성첨단소재,KOSDAQ,No
104460,디와이피엔에프,KOSDAQ,No
001120,LX인터내셔널,KOSPI,No
340450,지씨지놈,KOSDAQ,No
297890,HB솔루션,KOSDAQ,No
320000,한울반도체,KOSDAQ,No
014530,극동유화,KOSPI,No
442770,IBKS제21호스팩,KOSDAQ,No
032350,롯데관광개발,KOSPI,No
378850,화승알앤에이,KOSPI,No
075970,동국알앤에스,KOSDAQ,No
092200,디아이씨,KOSPI,No
347860,알체라,KOSDAQ,No
133750,메가엠디,KOSDAQ,No
143210,핸즈코퍼레이션,KOSPI,No
006140,피제이전자,KOSDAQ,No
003350,한국화장품제조,KOSPI,No
053800,안랩,KOSDAQ,No
100590,머큐리,KOSDAQ,No
114810,한솔아이원스,KOSDAQ,No
092190,서울바이오시스,KOSDAQ,No
00806K,대덕1우,KOSPI,No
417180,핑거스토리,KOSDAQ,No
044380,주연테크,KOSPI,No
344820,KCC글라스,KOSPI,No
065660,안트로젠,KOSDAQ,No
229640,LS에코에너지,KOSPI,No
272210,한화시스템,KOSPI,Yes
301300,바이브컴퍼니,KOSDAQ,No
067990,도이치모터스,KOSDAQ,No
273640,와이엠텍,KOSDAQ,No
018470,조일알미늄,KOSPI,No
187870,디바이스,KOSDAQ,No
002220,한일철강,KOSPI,No
450520,인스웨이브,KOSDAQ,No
031330,에스에이엠티,KOSDAQ,No
226360,KH 건설,KOSDAQ,No
075180,새론오토모티브,KOSPI,No
456490,교보14호스팩,KOSDAQ,No
035200,프럼파스트,KOSDAQ,No
200350,아티스트스튜디오,KOSDAQ,No
001067,JW중외제약2우B,KOSPI,No
038110,에코플라스틱,KOSDAQ,No
032820,우리기술,KOSDAQ,No
094860,네오리진,KOSDAQ,No
008970,동양철관,KOSPI,No
066310,큐에스아이,KOSDAQ,No
035600,KG이니시스,KOSDAQ,No
002870,신풍,KOSPI,No
021045,대호특수강우,KOSDAQ,No
168360,펨트론,KOSDAQ,No
142280,녹십자엠에스,KOSDAQ,No
317400,자이에스앤디,KOSPI,No
010770,평화홀딩스,KOSPI,No
054300,팬스타엔터프라이즈,KOSDAQ,No
134380,미원화학,KOSPI,No
084670,동양고속,KOSPI,No
060570,드림어스컴퍼니,KOSDAQ,No
003960,사조대림,KOSPI,No
049080,기가레인,KOSDAQ,No
145210,다이나믹디자인,KOSPI,No
051980,중앙첨단소재,KOSDAQ,No
104700,한국철강,KOSPI,No
244920,에이플러스에셋,KOSPI,No
340570,티앤엘,KOSDAQ,No
016790,현대사료,KOSDAQ,No
008260,NI스틸,KOSPI,No
049470,SGA,KOSDAQ,No
404990,신한서부티엔디리츠,KOSPI,No
089790,제이티,KOSDAQ,No
372170,윤성에프앤씨,KOSDAQ,No
329180,HD현대중공업,KOSPI,Yes
088290,이원컴포텍,KOSDAQ,No
38380K,LX홀딩스1우,KOSPI,No
029530,신도리코,KOSPI,No
001620,케이비아이동국실업,KOSPI,No
226400,오스테오닉,KOSDAQ,No
028260,삼성물산,KOSPI,Yes
057680,티사이언티픽,KOSDAQ,No
001540,안국약품,KOSDAQ,No
475830,오름테라퓨틱,KOSDAQ,No
373220,LG에너지솔루션,KOSPI,Yes
012800,대창,KOSPI,No
103230,에스앤더블류,KOSDAQ,No
004090,한국석유,KOSPI,No
160980,싸이맥스,KOSDAQ,No
053160,프리엠스,KOSDAQ,No
033560,블루콤,KOSDAQ,No
035420,NAVER,KOSPI,Yes
287840,인투셀,KOSDAQ,No
424870,이뮨온시아,KOSDAQ,No
025540,한국단자,KOSPI,No
005610,SPC삼립,KOSPI,No
071950,코아스,KOSPI,No
336260,두산퓨얼셀,KOSPI,No
365590,하이딥,KOSDAQ,No
228340,동양파일,KOSDAQ,No
005070,코스모신소재,KOSPI,No
053260,금강철강,KOSDAQ,No
33626K,두산퓨얼셀1우,KOSPI,No
159580,제로투세븐,KOSDAQ,No
452670,상상인제4호스팩,KOSDAQ,No
021050,서원,KOSPI,No
002920,유성기업,KOSPI,No
445680,큐리옥스바이오시스템즈,KOSDAQ,No
123690,한국화장품,KOSPI,No
005745,크라운해태홀딩스우,KOSPI,No
001795,대한제당우,KOSPI,No
103590,일진전기,KOSPI,No
048870,시너지이노베이션,KOSDAQ,No
045520,크린앤사이언스,KOSDAQ,No
002100,경농,KOSPI,No
067290,JW신약,KOSDAQ,No
356860,티엘비,KOSDAQ,No
002020,코오롱,KOSPI,No
376980,원티드랩,KOSDAQ,No
131370,알서포트,KOSDAQ,No
044180,KD,KOSDAQ,No
254490,미래반도체,KOSDAQ,No
100660,서암기계공업,KOSDAQ,No
434480,모니터랩,KOSDAQ,No
085620,미래에셋생명,KOSPI,No
004000,롯데정밀화학,KOSPI,Yes
017390,서울가스,KOSPI,No
192820,코스맥스,KOSPI,Yes
003830,대한화섬,KOSPI,No
007210,벽산,KOSPI,No
065950,웰크론,KOSDAQ,No
214610,더바이오메드,KOSDAQ,No
195500,마니커에프앤지,KOSDAQ,No
054450,텔레칩스,KOSDAQ,No
189330,씨이랩,KOSDAQ,No
021650,한국큐빅,KOSDAQ,No
005090,SGC에너지,KOSPI,No
078890,가온그룹,KOSDAQ,No
032190,다우데이타,KOSDAQ,No
143540,영우디에스피,KOSDAQ,No
005940,NH투자증권,KOSPI,Yes
003545,대신증권우,KOSPI,No
085660,차바이오텍,KOSDAQ,No
069920,엑시온그룹,KOSDAQ,No
001020,페이퍼코리아,KOSPI,No
272110,케이엔제이,KOSDAQ,No
474170,루미르,KOSDAQ,No
057050,현대홈쇼핑,KOSPI,No
051360,토비스,KOSDAQ,No
290520,신도기연,KOSDAQ,No
321260,프로이천,KOSDAQ,No
368770,파이버프로,KOSDAQ,No
038070,서린바이오,KOSDAQ,No
021040,대호특수강,KOSDAQ,No
066900,디에이피,KOSDAQ,No
039980,폴라리스AI,KOSDAQ,No
353190,휴럼,KOSDAQ,No
222160,NPX,KOSDAQ,No
448830,미래에셋비전스팩3호,KOSDAQ,No
365900,브이씨,KOSDAQ,No
309960,LB인베스트먼트,KOSDAQ,No
097520,엠씨넥스,KOSPI,No
007980,TP,KOSPI,No
430690,한싹,KOSDAQ,No
000880,한화,KOSPI,Yes
014990,인디에프,KOSPI,No
200470,에이팩트,KOSDAQ,No
322510,제이엘케이,KOSDAQ,No
106240,파인테크닉스,KOSDAQ,No
475400,씨메스,KOSDAQ,No
425040,티이엠씨,KOSDAQ,No
033050,제이엠아이,KOSDAQ,No
389680,유디엠텍,KOSDAQ,No
476040,오가노이드사이언스,KOSDAQ,No
071970,HD현대마린엔진,KOSPI,No
327260,RF머트리얼즈,KOSDAQ,No
115180,큐리언트,KOSDAQ,No
010140,삼성중공업,KOSPI,Yes
000890,보해양조,KOSPI,No
067830,세이브존I&C,KOSPI,No
008060,대덕,KOSPI,No
368970,오에스피,KOSDAQ,No
043100,알파녹스,KOSDAQ,No
003580,HLB글로벌,KOSPI,No
353590,오토앤,KOSDAQ,No
450140,코오롱모빌리티그룹,KOSPI,No
015710,코콤,KOSDAQ,No
000720,현대건설,KOSPI,Yes
017180,명문제약,KOSPI,No
336060,웨이버스,KOSDAQ,No
153460,네이블,KOSDAQ,No
407400,꿈비,KOSDAQ,No
003240,태광산업,KOSPI,Yes
067010,이씨에스,KOSDAQ,No
000850,화천기공,KOSPI,No
151910,퓨처코어,KOSDAQ,No
071670,에이테크솔루션,KOSDAQ,No
017250,인터엠,KOSDAQ,No
036580,팜스코,KOSPI,No
310210,보로노이,KOSDAQ,No
032790,엠젠솔루션,KOSDAQ,No
226950,올릭스,KOSDAQ,No
013990,아가방컴퍼니,KOSDAQ,No
203690,아크솔루션스,KOSDAQ,No
011790,SKC,KOSPI,Yes
005389,현대차3우B,KOSPI,No
200130,콜마비앤에이치,KOSDAQ,No
222980,한국맥널티,KOSDAQ,No
039010,현대에이치티,KOSDAQ,No
093640,케이알엠,KOSDAQ,No
054050,농우바이오,KOSDAQ,No
001130,대한제분,KOSPI,No
016740,두올,KOSPI,No
107590,미원홀딩스,KOSPI,No
003690,코리안리,KOSPI,No
005300,롯데칠성,KOSPI,Yes
382800,지앤비에스 에코,KOSDAQ,No
241770,메카로,KOSDAQ,No
014915,성문전자우,KOSPI,No
009410,태영건설,KOSPI,No
161890,한국콜마,KOSPI,Yes
243070,휴온스,KOSDAQ,No
187790,나노,KOSDAQ,No
208370,셀바스헬스케어,KOSDAQ,No
069510,에스텍,KOSDAQ,No
010780,아이에스동서,KOSPI,No
360070,탑머티리얼,KOSDAQ,No
084990,헬릭스미스,KOSDAQ,No
227840,현대코퍼레이션홀딩스,KOSPI,No
127710,아시아경제,KOSDAQ,No
281820,케이씨텍,KOSPI,No
003555,LG우,KOSPI,No
023440,제이스코홀딩스,KOSDAQ,No
460470,아이빔테크놀로지,KOSDAQ,No
455250,KB제25호스팩,KOSDAQ,No
250930,예선테크,KOSDAQ,No
195870,해성디에스,KOSPI,No
126600,BGF에코머티리얼즈,KOSDAQ,No
095720,웅진씽크빅,KOSPI,No
011330,유니켐,KOSPI,No
230360,에코마케팅,KOSDAQ,No
277810,레인보우로보틱스,KOSDAQ,No
081180,쎄크,KOSDAQ,No
482520,교보16호스팩,KOSDAQ,No
183490,엔지켐생명과학,KOSDAQ,No
032850,비트컴퓨터,KOSDAQ,No
033340,좋은사람들,KOSDAQ,No
023590,다우기술,KOSPI,No
000660,SK하이닉스,KOSPI,Yes
013870,지엠비코리아,KOSPI,No
050760,에스폴리텍,KOSDAQ,No
118000,메타케어,KOSPI,No
002460,HS화성,KOSPI,No
396470,워트,KOSDAQ,No
003230,삼양식품,KOSPI,Yes
005750,대림바스,KOSPI,No
348950,제이알글로벌리츠,KOSPI,No
246960,SCL사이언스,KOSDAQ,No
089230,THE E&M,KOSDAQ,No
006650,대한유화,KOSPI,Yes
037760,쎄니트,KOSDAQ,No
131400,이브이첨단소재,KOSDAQ,No
040350,크레오에스지,KOSDAQ,No
004545,깨끗한나라우,KOSPI,No
394800,쓰리빌리언,KOSDAQ,No
131030,옵투스제약,KOSDAQ,No
033200,모아텍,KOSDAQ,No
105330,케이엔더블유,KOSDAQ,No
033270,유나이티드제약,KOSPI,No
206560,덱스터,KOSDAQ,No
006400,삼성SDI,KOSPI,Yes
010420,한솔PNS,KOSPI,No
002350,넥센타이어,KOSPI,No
405000,플라즈맵,KOSDAQ,No
304100,솔트룩스,KOSDAQ,No
096760,JW홀딩스,KOSPI,No
071050,한국금융지주,KOSPI,Yes
033170,시그네틱스,KOSDAQ,No
074610,이엔플러스,KOSPI,No
012205,계양전기우,KOSPI,No
213420,덕산네오룩스,KOSDAQ,No
146060,율촌,KOSDAQ,No
246250,에스엘에스바이오,KOSDAQ,No
115440,우리넷,KOSDAQ,No
002800,신신제약,KOSDAQ,No
461300,아이스크림미디어,KOSDAQ,No
007575,일양약품우,KOSPI,No
003550,LG,KOSPI,Yes
041190,우리기술투자,KOSDAQ,No
338100,NH프라임리츠,KOSPI,No
150840,인트로메딕,KOSDAQ,No
242040,나무기술,KOSDAQ,No
000910,유니온,KOSPI,No
009150,삼성전기,KOSPI,Yes
474490,유안타제16호스팩,KOSDAQ,No
900290,GRT,KOSDAQ,No
192390,윈하이텍,KOSDAQ,No
093370,후성,KOSPI,Yes
204020,그리티,KOSDAQ,No
005720,넥센,KOSPI,No
023460,CNH,KOSDAQ,No
424960,스마트레이더시스템,KOSDAQ,No
171010,램테크놀러지,KOSDAQ,No
046390,삼화네트웍스,KOSDAQ,No
361670,삼영에스앤씨,KOSDAQ,No
348210,넥스틴,KOSDAQ,No
315640,딥노이드,KOSDAQ,No
092230,KPX홀딩스,KOSPI,No
452300,캡스톤파트너스,KOSDAQ,No
069620,대웅제약,KOSPI,Yes
464680,KB제27호스팩,KOSDAQ,No
460870,에스엠씨지,KOSDAQ,No
210980,SK디앤디,KOSPI,No
008600,윌비스,KOSPI,No
047810,한국항공우주,KOSPI,Yes
053350,이니텍,KOSDAQ,No
011780,금호석유화학,KOSPI,Yes
008700,아남전자,KOSPI,No
417860,오브젠,KOSDAQ,No
481850,신한글로벌액티브리츠,KOSPI,No
011230,삼화전자,KOSPI,No
288330,브릿지바이오테라퓨틱스,KOSDAQ,No
083470,이엠앤아이,KOSDAQ,No
068290,삼성출판사,KOSPI,No
005440,현대지에프홀딩스,KOSPI,No
464500,아이언디바이스,KOSDAQ,No
119650,KC코트렐,KOSPI,No
383310,에코프로에이치엔,KOSDAQ,No
012610,경인양행,KOSPI,No
170900,동아에스티,KOSPI,No
001450,현대해상,KOSPI,Yes
291650,압타머사이언스,KOSDAQ,No
448740,삼성스팩8호,KOSDAQ,No
290660,네오펙트,KOSDAQ,No
215480,토박스코리아,KOSDAQ,No
291810,핀텔,KOSDAQ,No
338220,뷰노,KOSDAQ,No
340360,다보링크,KOSDAQ,No
473000,에스케이증권제12호스팩,KOSDAQ,No
439410,엔에이치스팩26호,KOSDAQ,No
009835,한화솔루션우,KOSPI,No
004770,써니전자,KOSPI,No
211050,인카금융서비스,KOSDAQ,No
220180,핸디소프트,KOSDAQ,No
214180,헥토이노베이션,KOSDAQ,No
253450,스튜디오드래곤,KOSDAQ,No
064260,다날,KOSDAQ,No
123570,이엠넷,KOSDAQ,No
015260,에이엔피,KOSPI,No
123330,제닉,KOSDAQ,No
003080,SB성보,KOSPI,No
333050,모코엠시스,KOSDAQ,No
246710,티앤알바이오팹,KOSDAQ,No
054090,삼진엘앤디,KOSDAQ,No
004430,송원산업,KOSPI,No
000227,유유제약2우B,KOSPI,No
237750,피앤씨테크,KOSDAQ,No
017810,풀무원,KOSPI,No
140860,파크시스템스,KOSDAQ,No
014285,금강공업우,KOSPI,No
187270,신화콘텍,KOSDAQ,No
440320,오픈놀,KOSDAQ,No
115480,씨유메디칼,KOSDAQ,No
403550,쏘카,KOSPI,No
019175,신풍제약우,KOSPI,No
137940,넥스트아이,KOSDAQ,No
080580,오킨스전자,KOSDAQ,No
403490,우듬지팜,KOSDAQ,No
004980,성신양회,KOSPI,No
086280,현대글로비스,KOSPI,Yes
171090,선익시스템,KOSDAQ,No
025950,동신건설,KOSDAQ,No
290270,휴네시온,KOSDAQ,No
300080,플리토,KOSDAQ,No
095610,테스,KOSDAQ,No
083650,비에이치아이,KOSDAQ,No
336370,솔루스첨단소재,KOSPI,No
123840,뉴온,KOSDAQ,No
002310,아세아제지,KOSPI,No
043340,에쎈테크,KOSDAQ,No
092070,디엔에프,KOSDAQ,No
211270,AP위성,KOSDAQ,No
000545,흥국화재우,KOSPI,No
214150,클래시스,KOSDAQ,No
036190,금화피에스시,KOSDAQ,No
331520,밸로프,KOSDAQ,No
003200,일신방직,KOSPI,No
452450,피아이이,KOSDAQ,No
089010,켐트로닉스,KOSDAQ,No
010690,화신,KOSPI,No
104830,원익머트리얼즈,KOSDAQ,No
300120,라온피플,KOSDAQ,No
33637L,솔루스첨단소재2우B,KOSPI,No
153710,옵티팜,KOSDAQ,No
449020,유안타제13호스팩,KOSDAQ,No
002787,진흥기업2우B,KOSPI,No
318010,팜스빌,KOSDAQ,No
053690,한미글로벌,KOSPI,No
065680,우주일렉트로,KOSDAQ,No
030210,다올투자증권,KOSPI,No
356680,엑스게이트,KOSDAQ,No
311690,CJ 바이오사이언스,KOSDAQ,No
004440,삼일씨엔에스,KOSPI,No
012630,HDC,KOSPI,Yes
446540,메가터치,KOSDAQ,No
000520,삼일제약,KOSPI,No
156100,엘앤케이바이오,KOSDAQ,No
048430,유라테크,KOSDAQ,No
086820,바이오솔루션,KOSDAQ,No
389470,인벤티지랩,KOSDAQ,No
053450,세코닉스,KOSDAQ,No
038620,위즈코프,KOSDAQ,No
071280,로체시스템즈,KOSDAQ,No
065150,대산F&B,KOSDAQ,No
068940,셀피글로벌,KOSDAQ,No
051910,LG화학,KOSPI,Yes
134790,시디즈,KOSPI,No
347700,스피어,KOSDAQ,No
323350,다원넥스뷰,KOSDAQ,No
072770,율호,KOSDAQ,No
005850,에스엘,KOSPI,Yes
009270,신원,KOSPI,No
090410,덕신이피씨,KOSDAQ,No
107600,새빗켐,KOSDAQ,No
058650,세아홀딩스,KOSPI,No
017940,E1,KOSPI,No
024120,KB오토시스,KOSDAQ,No
092780,DYP,KOSPI,No
013030,하이록코리아,KOSDAQ,No
418550,제이오,KOSDAQ,No
381970,케이카,KOSPI,No
008040,사조동아원,KOSPI,No
352700,씨앤투스,KOSDAQ,No
474660,신한제12호스팩,KOSDAQ,No
357580,아모센스,KOSDAQ,No
115160,휴맥스,KOSDAQ,No
000157,두산2우B,KOSPI,No
002880,대유에이텍,KOSPI,No
313760,캐리,KOSDAQ,No
003547,대신증권2우B,KOSPI,No
418620,E8,KOSDAQ,No
337930,젝시믹스,KOSDAQ,No
005965,동부건설우,KOSPI,No
196450,코아시아씨엠,KOSDAQ,No
175330,JB금융지주,KOSPI,Yes
024060,흥구석유,KOSDAQ,No
007570,일양약품,KOSPI,No
102940,코오롱생명과학,KOSDAQ,No
051390,YW,KOSDAQ,No
355390,크라우드웍스,KOSDAQ,No
170030,현대공업,KOSDAQ,No
017040,광명전기,KOSPI,No
198080,엔피디,KOSDAQ,No
006890,태경케미컬,KOSPI,No
073190,듀오백,KOSDAQ,No
079960,동양이엔피,KOSDAQ,No
052460,아이크래프트,KOSDAQ,No
066700,테라젠이텍스,KOSDAQ,No
175140,휴먼테크놀로지,KOSDAQ,No
032560,황금에스티,KOSPI,No
001520,동양,KOSPI,No
032300,한국파마,KOSDAQ,No
032750,삼진,KOSDAQ,No
096250,와이즈넛,KOSDAQ,No
371950,풍원정밀,KOSDAQ,No
389140,포바이포,KOSDAQ,No
111710,남화산업,KOSDAQ,No
222080,씨아이에스,KOSDAQ,No
052770,아이톡시,KOSDAQ,No
006570,대림통상,KOSPI,No
459510,나우로보틱스,KOSDAQ,No
005390,신성통상,KOSPI,No
455910,에스케이증권제9호스팩,KOSDAQ,No
005945,NH투자증권우,KOSPI,No
011500,한농화성,KOSPI,No
200670,휴메딕스,KOSDAQ,No
034730,SK,KOSPI,Yes
