날짜,open,high,low,close,volume,등락률,SMA_20,SMA_60,SMA_120,EMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26
2022-06-20,16950,17350,16200,16450,33073,-1.791044776119403,,,,,,,,,,,,,,,,,,17050.0
2022-06-21,16550,16800,16050,16550,35183,0.60790273556231,,,,,,,,,,,,,,,,,,17100.0
2022-06-22,16700,16900,16150,16150,132027,-2.416918429003021,,,,,,,,,,,,,,,,,,17000.0
2022-06-23,16150,16650,15650,15700,74334,-2.786377708978328,,,,,,,,,,,,,,,,,,16950.0
2022-06-24,16000,16900,16000,16550,63042,5.414012738853503,,,,,,,,,,,,,,,,,,16550.0
2022-06-27,16950,17200,16300,16550,32505,0.0,,,,,,,,,,,,,,,,,,15650.0
2022-06-28,16300,16550,16050,16200,23452,-2.1148036253776437,,,,,,,,,,,,,,,,,,16200.0
2022-06-29,15850,16300,15700,15850,31569,-2.1604938271604937,,,,,,,,,,,,,,,,,,16550.0
2022-06-30,15950,16050,15150,15150,26160,-4.416403785488959,,,,,,,,,,,,,,,,16250.0,,16250.0
2022-07-01,15200,15600,15000,15000,19213,-0.9900990099009901,,,,,,,,,,,,,,,,16100.0,,16000.0
2022-07-04,15050,15800,14000,15000,98137,0.0,,,,,,,,,,,,,,,,15600.0,,15600.0
2022-07-05,15050,15800,14850,15550,19182,3.6666666666666665,,,,,,,,,,,,,,,,15600.0,,15200.0
2022-07-06,15500,15900,15000,15600,30635,0.3215434083601286,,,,,,,,,,,,,,,,15600.0,,15150.0
2022-07-07,15550,15700,15350,15500,7341,-0.641025641025641,,,,,,,,,,,,,,,,15600.0,,15400.0
2022-07-08,15600,16500,15600,16500,66135,6.451612903225806,,,,,,,,,,57.734973375892416,,,,,,15275.0,,15450.0
2022-07-11,16500,16700,16300,16600,21152,0.6060606060606061,,,,,,,,,,59.05623257565166,,,,,,15350.0,,15300.0
2022-07-12,16500,17300,16150,16850,54116,1.5060240963855422,,,,,,,,,,62.2347455235586,,,,,,15650.0,,15100.0
2022-07-13,16800,17200,16500,16700,36446,-0.8902077151335311,,,,,,,,,,59.26206069929,,,,,,15650.0,,15000.0
2022-07-14,16750,17000,16350,16650,21866,-0.29940119760479045,,,,,,,,,,58.26304445289993,,,,,,15650.0,,14300.0
2022-07-15,16650,17050,16400,16800,16290,0.9009009009009009,16095.0,,,16095.0,14884.669466633184,16095.0,17305.330533366814,15.039832660662503,0.7912427558275672,60.418758502251336,,,,,,16075.0,,14500.0
2022-07-18,17100,17100,16450,16700,15957,-0.5952380952380952,16107.5,,,16152.619047619048,14877.754091285522,16107.5,17337.245908714478,15.26923369504241,0.7409034239517712,58.25841661378993,,,,,,16150.0,,14500.0
2022-07-19,16700,16950,16450,16900,12206,1.1976047904191618,16125.0,,,16223.798185941043,14861.077534023547,16125.0,17388.922465976455,15.676557717537415,0.8065852617000784,61.24320294629297,,,,,,16325.0,,14550.0
2022-07-20,17000,17100,16500,16550,18212,-2.0710059171597637,16145.0,,,16254.865025375228,14867.541585804061,16145.0,17422.45841419594,15.82481776644086,0.6585178803080319,53.97009190887551,,,,,,16450.0,,15300.0
2022-07-21,16700,16850,16500,16650,7591,0.6042296072507553,16192.5,,,16292.496927720445,14914.112343614035,16192.5,17470.887656385967,15.7898737858387,0.6789363334801601,55.59277098290991,,,,,,16725.0,,14500.0
2022-07-22,16900,16900,16450,16600,14185,-0.3003003003003003,16195.0,,,16321.782934604213,14913.633541878047,16195.0,17476.366458121953,15.824223008607012,0.6580344160848381,54.55715456431494,,,,,,16725.0,,14750.0
2022-07-25,16650,16900,16350,16850,15839,1.5060240963855422,16210.0,,,16372.089321784764,14905.546091270375,16210.0,17514.453908729625,16.094434407521593,0.7453133819895866,58.699883951527625,348.28119286607034,,,,,16775.0,15675.0,14800.0
2022-07-26,16850,17100,16550,17050,19947,1.1869436201780417,16252.5,,,16436.652243519547,14897.702967230885,16252.5,17607.297032769115,16.671860117140312,0.7943245300626188,61.7074168221999,359.59098962434655,,,,,16725.0,15650.0,14750.0
2022-07-27,17050,17100,16850,17100,9233,0.2932551319648094,16315.0,,,16499.82822032721,14925.35975878647,16315.0,17704.640241213532,17.035124011198665,0.7824472034986847,62.44373612291041,368.34264247343344,,,,,16725.0,15650.0,14800.0
2022-07-28,17100,17200,16850,17000,11383,-0.5847953216374269,16407.5,,,16547.463627915095,15096.288727931307,16407.5,17718.711272068693,15.983072034968067,0.7259361296769571,59.960426274484085,363.02450561760634,,,,,16775.0,15650.0,14400.0
2022-07-29,17000,17100,16700,16950,26228,-0.29411764705882354,16505.0,,,16585.800425256515,15345.732990204586,16505.0,17664.267009795414,14.047464523422166,0.6919316241383134,58.70335573945489,350.73223878620047,,,,,16775.0,15650.0,14700.0
2022-08-01,17000,17050,16500,16550,13119,-2.359882005899705,16582.5,,,16582.390860946372,15651.223993651722,16582.5,17513.77600634828,11.232033847107232,0.48255082286107687,49.722415195010164,305.1957649007818,,,,,16775.0,15650.0,14550.0
2022-08-02,16600,16600,15400,15650,91736,-5.438066465256798,16587.5,,,16493.59173133243,15677.623634772284,16587.5,17497.376365227716,10.970626860319104,-0.015179883678685774,36.27511968790779,194.24615413698484,,,,,16300.0,15650.0,15050.0
2022-08-03,15650,16200,15500,16200,40716,3.5143769968051117,16617.5,,,16465.630614062677,15805.542488796365,16617.5,17429.457511203633,9.772318473941732,0.2429052664460833,45.90356639380826,148.98083340595622,,,,,16300.0,15650.0,15050.0
2022-08-04,16200,16750,15950,16550,37985,2.1604938271604937,16670.0,,,16473.665793675755,16038.018987627001,16670.0,17301.981012373,7.582255697336515,0.4050604388022536,50.97948988020434,139.73899142687515,-146.72026559959767,286.4592570264728,,,16300.0,15650.0,16300.0
