날짜,open,high,low,close,volume,등락률,SMA_20,SMA_60,SMA_120,EMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26
2022-06-20,10600,10600,9990,10050,70901,-4.285714285714286,,,,,,,,,,,,,,,,,,9770.0
2022-06-21,10050,10200,10000,10100,26570,0.4975124378109453,,,,,,,,,,,,,,,,,,9810.0
2022-06-22,10200,10350,9930,9980,66929,-1.188118811881188,,,,,,,,,,,,,,,,,,10050.0
2022-06-23,10050,10050,9710,9750,57642,-2.3046092184368736,,,,,,,,,,,,,,,,,,10250.0
2022-06-24,9640,9910,9640,9860,22053,1.1282051282051282,,,,,,,,,,,,,,,,,,10250.0
2022-06-27,9920,10550,9830,10250,40244,3.9553752535496955,,,,,,,,,,,,,,,,,,10300.0
2022-06-28,10200,10450,10000,10150,77904,-0.975609756097561,,,,,,,,,,,,,,,,,,10250.0
2022-06-29,10100,10150,10000,10050,12968,-0.9852216748768473,,,,,,,,,,,,,,,,,,10150.0
2022-06-30,10050,10100,9830,9970,27488,-0.7960199004975124,,,,,,,,,,,,,,,,10120.0,,10150.0
2022-07-01,9970,10100,9820,9980,34511,0.10030090270812438,,,,,,,,,,,,,,,,10095.0,,10650.0
2022-07-04,10100,10100,9650,9820,33901,-1.6032064128256511,,,,,,,,,,,,,,,,10095.0,,10650.0
2022-07-05,10000,10100,9830,10100,40195,2.8513238289205702,,,,,,,,,,,,,,,,10095.0,,10850.0
2022-07-06,10100,10100,9680,9790,28404,-3.0693069306930694,,,,,,,,,,,,,,,,10095.0,,11000.0
2022-07-07,9860,9860,9560,9620,118830,-1.7364657814096014,,,,,,,,,,,,,,,,10055.0,,10800.0
2022-07-08,9700,9900,9580,9650,17124,0.31185031185031187,,,,,,,,,,38.21681038284672,,,,,,10005.0,,10800.0
2022-07-11,9590,9670,9480,9660,20833,0.10362694300518134,,,,,,,,,,38.69043273980936,,,,,,9815.0,,10900.0
2022-07-12,9670,9720,9430,9490,48412,-1.7598343685300208,,,,,,,,,,33.92872233061517,,,,,,9765.0,,10900.0
2022-07-13,9530,9530,9320,9330,54026,-1.685985247629083,,,,,,,,,,30.165763561427195,,,,,,9710.0,,10800.0
2022-07-14,9400,9450,9330,9400,20298,0.7502679528403001,,,,,,,,,,33.633708892935196,,,,,,9710.0,,10650.0
2022-07-15,9350,9510,9300,9390,20523,-0.10638297872340426,9819.5,,,9819.5,9282.416207654709,9819.5,10356.583792345291,10.9391270908965,0.1001555007604152,33.37869732561954,,,,,,9700.0,,10850.0
2022-07-18,9400,9560,9400,9560,12319,1.810436634717785,9795.0,,,9794.785714285716,9257.505813984932,9795.0,10332.494186015068,10.974868525065204,0.2813929842271709,41.49916085150285,,,,,,9700.0,,11250.0
2022-07-19,9560,9640,9500,9540,6542,-0.20920502092050208,9767.0,,,9770.520408163267,9237.694795037873,9767.0,10296.305204962127,10.83864451647645,0.285567950331943,40.868033219284676,,,,,,9600.0,,11200.0
2022-07-20,9640,9640,9530,9580,15256,0.41928721174004197,9747.0,,,9752.375607385813,9221.182541179925,9747.0,10272.817458820075,10.78931894572842,0.34119964333749475,42.74353336706404,,,,,,9600.0,,11100.0
2022-07-21,9630,9710,9590,9650,18720,0.7306889352818371,9742.0,,,9742.625549539545,9214.492654079586,9742.0,10269.507345920414,10.829549290092672,0.41279742290652366,45.97298289027856,,,,,,9510.0,,10850.0
2022-07-22,9650,9790,9630,9750,31948,1.0362694300518136,9736.5,,,9743.327878154827,9211.741960518946,9736.5,10261.258039481054,10.779192512320728,0.5128630711530885,50.28680540286957,,,,,,9545.0,,10900.0
2022-07-25,9800,9800,9700,9740,8173,-0.10256410256410256,9711.0,,,9743.010937378176,9241.920049458517,9711.0,10180.079950541483,9.660796015682903,0.5309115748461684,49.85808753775796,-130.32336092024525,,,,,9550.0,9950.0,10800.0
2022-07-26,9750,9890,9740,9770,15103,0.3080082135523614,9692.0,,,9745.58132429454,9266.860023051231,9692.0,10117.139976948769,8.773008191266383,0.5917344924368279,51.20216418084516,-110.85656290008046,,,,,9595.0,9925.0,10400.0
2022-07-27,9740,9850,9710,9810,5188,0.4094165813715456,9680.0,,,9751.716436266488,9283.364146855078,9680.0,10076.635853144922,8.19495564349013,0.6638782764710138,53.010773867067975,-91.15059222445052,,,,,9595.0,9925.0,10400.0
2022-07-28,9830,10150,9780,10050,53094,2.4464831804281344,9684.0,,,9780.124394717299,9274.346487870542,9684.0,10093.653512129458,8.460419498749655,0.9467189822167777,62.089749977575586,-55.52738907716957,,,,,9775.0,9925.0,10400.0
2022-07-29,10050,10250,10000,10250,28375,1.9900497512437811,9697.5,,,9824.87445236327,9235.293336266124,9697.5,10159.706663733876,9.53249113140244,1.09767636790078,67.69188572671062,-11.030265368306573,,,,,9875.0,9925.0,10350.0
2022-08-01,10200,10350,10150,10250,19241,0.0,9719.0,,,9865.362599757245,9199.542590773795,9719.0,10238.457409226205,10.689523803399622,1.0111102378835923,67.69188572671062,23.95785452175187,,,,,9940.0,9925.0,10050.0
2022-08-02,10250,10400,10050,10300,23766,0.4878048780487805,9729.0,,,9906.756637875604,9174.09820688702,9729.0,10283.90179311298,11.407170173974308,1.0145054558183255,69.01927390984834,55.085779170409296,,,,,9995.0,9875.0,9900.0
2022-08-03,10200,10400,10150,10250,21262,-0.48543689320388345,9752.0,,,9939.446481887451,9152.546915930863,9752.0,10351.453084069137,12.293951683124217,0.9153786286489136,66.09486086263261,74.857392166703,,,,,10015.0,9850.0,9940.0
2022-08-04,10350,10350,10100,10150,33497,-0.975609756097561,9778.5,,,9959.499197898169,9158.23312195475,9778.5,10398.76687804525,12.686339991721624,0.7994678687106185,60.567443614725306,81.51768847813946,99.68096138405599,-18.16327290591653,,,10050.0,9850.0,9900.0
2022-08-05,10150,10250,10100,10150,15608,0.0,9803.5,,,9977.642131431676,9165.902164370047,9803.5,10441.097835629953,13.007555171723423,0.7717230051899836,60.56744361472532,85.80689284204891,83.17613259837235,2.6307602436765603,,,10055.0,9850.0,10150.0
2022-08-08,10100,10700,10000,10650,104738,4.926108374384237,9853.0,,,10041.676214152469,9120.931697175734,9853.0,10585.068302824266,14.859805192819762,1.0443481140524953,73.44513525337909,128.07556414890678,100.35584312418418,27.719721024722606,,,10205.0,10000.0,9970.0
2022-08-09,10600,10900,10350,10650,45401,0.0,9911.0,,,10099.611812804615,9121.59769445485,9911.0,10700.40230554515,15.929821522452846,0.9680756534462212,73.4451352533791,159.73249392893558,105.61021832337038,54.12227560556521,,,10340.0,10100.0,9790.0
2022-08-10,10600,11000,10550,10850,62919,1.8779342723004695,9987.0,,,10171.077354442272,9145.047507278468,9987.0,10828.952492721532,16.860969114279197,1.0124992249921574,76.93889166755673,198.66903442407056,115.63740705480427,83.03162736926629,,,10500.0,10150.0,10050.0
2022-08-11,10850,11050,10800,11000,23464,1.3824884792626728,10067.0,,,10250.022368304913,9161.680167012784,10067.0,10972.319832987216,17.985891188779494,1.0152875072456162,79.15410253278091,238.87664837981356,124.67601680843782,114.20063157137574,,,10525.0,10175.0,10100.0
