날짜,open,high,low,close,volume,등락률,SMA_20,SMA_60,SMA_120,EMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26
2022-06-20,11565,11699,10566,10766,118936,-6.65048122778115,,,,,,,,,,,,,,,,,,10366.0
2022-06-21,10666,11133,10533,11000,94573,2.1735091956158277,,,,,,,,,,,,,,,,,,10833.0
2022-06-22,11065,11299,10465,10466,44755,-4.8545454545454545,,,,,,,,,,,,,,,,,,11033.0
2022-06-23,10300,10566,9733,9800,120730,-6.363462640932544,,,,,,,,,,,,,,,,,,11200.0
2022-06-24,9699,10533,9699,10533,55884,7.479591836734693,,,,,,,,,,,,,,,,,,11200.0
2022-06-27,10532,10932,10532,10666,31992,1.2626981866514764,,,,,,,,,,,,,,,,,,11200.0
2022-06-28,10599,10799,10433,10733,22429,0.6281642602662667,,,,,,,,,,,,,,,,,,11200.0
2022-06-29,10499,10666,10266,10533,26851,-1.863411907202087,,,,,,,,,,,,,,,,,,11766.0
2022-06-30,10566,10566,9933,10100,55369,-4.110889585113453,,,,,,,,,,,,,,,,10699.0,,11933.0
2022-07-01,10066,10199,9633,9833,92116,-2.6435643564356437,,,,,,,,,,,,,,,,10466.0,,11866.0
2022-07-04,9833,9900,9333,9600,60480,-2.369571849893217,,,,,,,,,,,,,,,,10316.0,,11666.0
2022-07-05,9599,9999,9599,9933,28938,3.4687500000000004,,,,,,,,,,,,,,,,10132.5,,11633.0
2022-07-06,9866,10166,9766,9933,51681,0.0,,,,,,,,,,,,,,,,10132.5,,11600.0
2022-07-07,9933,10099,9899,10033,25098,1.0067451927917044,,,,,,,,,,,,,,,,10132.5,,11700.0
2022-07-08,10133,10166,9866,9900,38106,-1.3256254360609987,,,,,,,,,,39.197333053289164,,,,,,10066.0,,11866.0
2022-07-11,9900,10066,9766,10000,18625,1.0101010101010102,,,,,,,,,,41.91155187899858,,,,,,9999.5,,11833.0
2022-07-12,9999,10365,9599,9666,99135,-3.34,,,,,,,,,,36.11302990535188,,,,,,9949.5,,11900.0
2022-07-13,9632,9899,9566,9866,18873,2.069108214359611,,,,,,,,,,41.34601282725939,,,,,,9849.0,,11866.0
2022-07-14,9866,10133,9733,10133,18147,2.7062639367524834,,,,,,,,,,47.52548534514709,,,,,,9849.0,,11300.0
2022-07-15,10200,10200,9700,10000,22437,-1.3125431757623607,10174.7,,,10174.7,9381.265667493522,10174.7,10968.134332506479,15.59622067493839,0.3899089736587783,44.98317240096236,,,,,,9965.5,,10966.0
2022-07-18,10066,10333,9966,10333,24265,3.3300000000000005,10153.05,,,10189.776190476192,9402.884824855219,10153.05,10903.21517514478,14.777139384614095,0.6199402518020586,51.918370926768745,,,,,,9965.5,,11000.0
2022-07-19,10166,10299,10132,10266,11751,-0.6484080131617149,10116.35,,,10197.035600907031,9471.023020864617,10116.35,10761.676979135384,12.758099099682854,0.6159489722562835,50.537997359978334,,,,,,9965.5,,11266.0
2022-07-20,10399,10499,10333,10433,20889,1.6267290083771675,10114.7,,,10219.508400820647,9472.797795610579,10114.7,10756.602204389423,12.692461553766734,0.7479349640984382,53.83284290990221,,,,,,10032.5,,11100.0
2022-07-21,10466,10500,10200,10400,14112,-0.3163040352726924,10144.7,,,10236.698076932966,9508.374265804061,10144.7,10781.02573419594,12.544988697466454,0.7006048052752385,53.08038949401842,,,,,,10033.0,,10700.0
2022-07-22,10399,10632,10333,10533,22810,1.2788461538461537,10144.7,,,10264.917307701255,9508.374265804061,10144.7,10781.02573419594,12.544988697466454,0.8051110297233653,55.7640643936227,,,,,,10099.0,,11433.0
2022-07-25,10532,10532,10332,10466,13582,-0.6360960789898414,10134.7,,,10284.068040301136,9525.761218183634,10134.7,10743.638781816368,12.016907887088257,0.7720306292627516,54.085776655569596,59.23269023998728,,,,,10099.0,10516.0,11700.0
2022-07-26,10465,10465,10266,10366,17377,-0.9554748710108925,10116.35,,,10291.87108408198,9560.862007330492,10116.35,10671.837992669509,10.981984464149786,0.7247123279841359,51.59010035520695,61.1377201438936,,,,,10166.0,10316.0,11600.0
2022-07-27,10366,11166,10333,10833,100501,4.50511286899479,10131.35,,,10343.407171312268,9518.434908001116,10131.35,10744.265091998885,12.09937652926578,1.072387602426077,60.70827394274662,99.18710003847627,,,,,10433.0,10316.0,11966.0
2022-07-28,10999,11166,10899,11033,34417,1.8462106526354656,10178.0,,,10409.082678806339,9450.430072089286,10178.0,10905.569927910714,14.296913497950754,1.0875723880281951,63.84874536746887,143.82194639419322,,,,,10566.0,10249.5,11533.0
2022-07-29,11200,11200,11000,11200,13977,1.5136408954953322,10246.35,,,10484.408137967639,9412.225962461216,10246.35,11080.474037538785,16.281388739185843,1.0716475950111064,66.27281448609259,190.47520839489334,,,,,10666.0,10266.5,11700.0
2022-08-01,11200,11266,11033,11200,15213,0.0,10326.35,,,10552.559743875483,9449.709303933474,10326.35,11202.990696066527,16.978713602899887,0.9982942292777726,66.2728144860926,224.8562517470673,,,,,10733.0,10299.5,11533.0
2022-08-02,11100,11200,10866,11200,32379,0.0,10389.7,,,10614.220720649246,9454.737947294116,10389.7,11324.662052705886,17.997864283008848,0.9333330949929466,66.2728144860926,249.23050221675294,,,,,10733.0,10299.5,11466.0
2022-08-03,11200,11266,11000,11200,18922,0.0,10453.05,,,10670.009223444555,9479.549414483994,10453.05,11426.550585516005,18.62615381187319,0.883641269000408,66.2728144860926,265.48690355662984,,,,,10766.0,10299.5,11733.0
2022-08-04,11299,11799,11166,11766,64731,5.053571428571429,10539.7,,,10774.389297402216,9431.932136230698,10539.7,11647.467863769303,21.020861386363983,1.053500439987209,74.16877991231338,320.3489057054594,141.0403247679757,179.3085809374837,,,11032.5,10566.0,11600.0
2022-08-05,11666,12132,11666,11933,44754,1.419343872174061,10641.35,,,10884.7331738401,9419.78030898765,10641.35,11862.91969101235,22.958923275944308,1.0286845316739859,75.95729722133377,373.00319336388384,154.9556899411201,218.04750342276373,,,11199.0,10732.5,11433.0
2022-08-08,11799,11899,11632,11866,19465,-0.5614681974356825,10734.65,,,10978.1871572839,9440.39325962736,10734.65,12028.906740372639,24.11362718621732,0.937065523674331,73.75102398192254,404.66107465337154,149.29085698448623,255.37021766888532,,,11232.5,10732.5,11300.0
2022-08-09,11832,11832,11499,11666,17955,-1.6854879487611663,10834.65,,,11043.69314230448,9577.59769003036,10834.65,12091.70230996964,23.20429935382574,0.830674385388178,67.45264678012099,408.89831982714895,122.82248172661093,286.075838100538,,,11499.0,10849.0,11166.0
2022-08-10,11566,11766,11233,11633,36613,-0.28287330704611696,10923.0,,,11099.817604942149,9702.84689485294,10923.0,12143.15310514706,22.340988833599912,0.7909470938544336,66.44435247827161,404.9258102644144,95.07997773110105,309.84583253331334,,,11499.0,10849.0,11233.0
2022-08-11,11633,11700,11500,11600,25150,-0.2836757500214906,10996.35,,,11147.454023519087,9798.811478698906,10996.35,12193.888521301094,21.780654877320096,0.7520378214406622,65.39167468734671,394.5664274415958,67.77647592662595,326.78995151496986,,,11499.0,10849.0,11133.0
2022-08-12,11500,11700,11466,11700,16669,0.8620689655172413,11081.35,,,11200.077449850602,9938.6862218045,11081.35,12224.0137781955,20.62318721447296,0.7707051767130375,67.09303374054758,389.93082634176244,50.512699861434044,339.4181264803284,,,11499.0,10849.0,11000.0
2022-08-16,11666,11965,11499,11866,30841,1.4188034188034186,11158.0,,,11263.498645102925,10020.762469841935,11158.0,12295.237530158065,20.38425399100314,0.8112806169444632,69.75139227001868,395.09745423970526,44.54346220750142,350.55399203220384,,,11566.0,10849.0,10500.0
2022-08-17,11733,11932,11699,11833,20340,-0.27810551154559243,11236.35,,,11317.736869378838,10140.564204326405,11236.35,12332.135795673596,19.504301586789218,0.772247551645452,68.56556266956696,392.01036835644663,33.16510105939426,358.8452672970524,,,11649.0,10849.0,9933.0
2022-08-18,11766,11966,11466,11900,23446,0.5662131327643033,11309.7,,,11373.190500866567,10242.817794693336,11309.7,12376.582205306666,18.866675602476903,0.7766472235940627,69.69216305244724,390.4690860449882,25.29905499834865,365.17003104663956,,,11682.5,10849.0,9933.0
2022-08-19,11965,11965,11599,11866,30000,-0.2857142857142857,11383.0,,,11420.124738879276,10376.456806689343,11383.0,12389.543193310657,17.685024919804224,0.7399300910333253,68.35337156446579,382.09948781185085,13.543565412169016,368.55592239968183,,,11599.5,10916.0,9833.0
2022-08-22,11766,11766,11300,11300,71875,-4.769930894994101,11421.35,,,11408.68428755744,10491.767238757078,11421.35,12350.932761242922,16.277983972873994,0.4347287809867804,50.843389799494055,326.0367030102552,-34.015375511541265,360.0520785217965,,,11599.5,10916.0,9700.0
2022-08-23,11132,11199,10832,10966,32443,-2.9557522123893802,11446.35,,,11366.523879218636,10597.49541292397,11446.35,12295.20458707603,14.83188242673044,0.2170599020648418,43.72516176784555,251.75347613709528,-86.638881907761,338.3923580448563,,,11399.0,11049.0,9666.0
2022-08-24,10866,11100,10866,11000,18241,0.310049243115083,11478.05,,,11331.616843102574,10754.89787907383,11478.05,12201.20212092617,12.600609353089942,0.16946788499510906,44.5758174911193,193.3976319927424,-115.99578084169116,309.39341283443355,,,11399.0,11132.0,9966.0
2022-08-25,11032,11299,10966,11266,14682,2.4181818181818184,11499.7,,,11325.36761994995,10831.232169809186,11499.7,12168.167830190816,11.625830764121066,0.32519727244518953,50.83711495469612,166.69265288257702,-114.1606079614852,280.8532608440622,,,11399.0,11166.0,9800.0
2022-08-26,11333,11366,11100,11100,30310,-1.4734599680454465,11503.05,,,11303.904037097573,10843.357200281815,11503.05,12162.742799718184,11.469876245312065,0.1945169022822601,47.249749006875035,130.6281518374908,-120.18008720525714,250.80823904274794,,,11399.0,11166.0,10033.0
2022-08-29,11000,11000,10633,10700,37216,-3.6036036036036037,11478.05,,,11246.389366897803,10740.958017951614,11478.05,12215.141982048384,12.843505334937294,-0.027783518847804823,39.93662792284398,68.97501680971436,-145.46657778642685,214.44159459614121,,,11299.5,11199.0,9966.0
2022-08-30,10699,11466,10699,11433,40150,6.850467289719626,11489.7,,,11264.161808145633,10763.26676838128,11489.7,12216.133231618722,12.644946893630312,0.46097370168924173,53.99008956947656,78.35817293542095,-108.86673732857622,187.22491026399717,,,11299.5,11199.0,9800.0
2022-08-31,11300,11733,11233,11700,27915,2.335345053791656,11514.7,,,11305.670207369858,10795.488459491913,11514.7,12233.911540508088,12.492058681651933,0.6288216258801228,57.85803512942454,106.11582319988884,-64.88726965128669,171.00309285117552,10307.5,,11299.0,11199.0,9800.0
2022-09-01,11533,11866,11433,11600,26511,-0.8547008547008548,11534.7,,,11333.701616191776,10829.495604097638,11534.7,12239.904395902364,12.227529036773616,0.5462986336865093,55.96052472797887,118.67676488059806,-41.86106237646197,160.53782725706003,10241.0,,11249.5,11232.5,9133.0
2022-09-02,11566,12432,11566,11966,78691,3.1551724137931036,11544.7,,,11393.920509887797,10821.22419529053,11544.7,12268.175804709472,12.533470851723667,0.7911638490586305,61.00170135360452,156.3620979366442,-3.3405834563326664,159.70268139297687,10374.5,,11532.5,11532.5,9400.0
2022-09-05,12032,12032,11433,11533,30534,-3.6185859936486717,11524.7,,,11407.166175612769,10823.494438128151,11524.7,12225.90556187185,12.168742993255348,0.5059183786120026,53.23746667499709,149.56442898697605,-8.110601924800648,157.6750309117767,10407.75,,11532.5,11532.5,9733.0
2022-09-06,11466,11966,11400,11700,25410,1.4480187288649962,11516.4,,,11435.055111268695,10827.732765408418,11516.4,12205.067234591581,11.959765805140169,0.633300954929913,55.58545114047628,155.8561193655878,-1.4551292369511373,157.31124860253894,10466.25,,11532.5,11532.5,9800.0
2022-09-07,11699,11699,11299,11533,22641,-1.4273504273504274,11509.75,,,11444.383195909772,10824.429089768875,11509.75,12195.070910231125,11.908528164923213,0.516962856125431,52.73395856255518,145.68743097999322,-9.299054098036578,154.9864850780298,10516.25,,11532.5,11532.5,10133.0
2022-09-08,11599,11599,11432,11466,9223,-0.5809416457123039,11501.4,,,11446.44193915646,10818.223185405112,11501.4,12184.576814594888,11.87988965856136,0.47409162661573107,51.59049116077541,130.71552491173497,-19.416768133035873,150.13229304477085,10516.25,,11532.5,11532.5,10066.0
2022-09-13,11566,11866,11566,11733,18006,2.328623757195186,11508.05,,,11473.73318304632,10818.60312750001,11508.05,12197.496872499989,11.981992996206825,0.6631380233725,55.71186446882244,138.79490876239652,-9.069907425899487,147.864816188296,10532.75,,11565.5,11532.5,10033.0
2022-09-14,11366,11666,11166,11600,29697,-1.1335549305377994,11503.05,10919.7,,11485.758594184766,10817.806255044952,11503.05,12188.293744955046,11.91412268841824,0.570741251353094,53.278600907633525,132.93351538314346,-11.94504064412206,144.87855602726552,10799.25,,11799.0,11532.5,10233.0
2022-09-15,11599,11799,11433,11433,15151,-1.4396551724137931,11481.4,10930.816666666668,,11480.73396616717,10816.329357135637,11481.4,12146.470642864362,11.58518373829607,0.46361288795461797,50.307459258571804,113.50440643491675,-25.099319673879023,138.60372610879577,10965.75,,11799.0,11532.5,10300.0
2022-09-16,11400,11433,11066,11300,17274,-1.1632992215516487,11454.75,10935.816666666668,,11463.521207484584,10805.646965035583,11454.75,12103.853034964417,11.33334267381509,0.3807970447954513,48.01113924938206,86.37898596055311,-41.779792118594145,128.15877807914725,10982.5,,11749.0,11532.5,10133.0
2022-09-19,11299,11299,10932,11166,13623,-1.1858407079646016,11418.05,10947.483333333334,,11435.185854390813,10791.174422233551,11418.05,12044.925577766448,10.9804314706355,0.29896329595575327,45.745522438217314,53.45304130445038,-59.7645894197575,113.21763072420788,11174.0,,11482.0,11532.5,10133.0
2022-09-20,11166,11266,11066,11233,15414,0.600035823034211,11386.4,10971.366666666667,,11415.930058734546,10790.008383694054,11386.4,11982.791616305945,10.475507909540253,0.3713932290412125,47.08994969669578,32.39193889519993,-64.66055346320637,97.0524923584063,11174.0,,11449.0,11532.5,10066.0
2022-09-21,11066,11232,10999,11133,9993,-0.8902341315766047,11378.05,10981.366666666667,,11388.984338855065,10772.448323978526,11378.05,11983.651676021473,10.64508726928557,0.2976805467168899,45.28619515399596,7.544728302253134,-71.60621124492253,79.15093954717567,11174.0,,11399.0,11532.5,10166.0
2022-09-22,11033,11033,10700,11000,16630,-1.1946465463037816,11379.75,10986.933333333332,,11351.93821134506,10778.610124430248,11379.75,11980.889875569752,10.565080525841989,0.18414173187223828,42.930847609233744,-22.618125903642067,-81.4152523606542,58.79712645701212,11174.0,,11283.0,11532.5,10266.0
2022-09-23,10966,10966,10266,10500,39454,-4.545454545454546,11354.75,10983.05,,11270.801238836006,10658.46044098018,11354.75,12051.03955901982,12.26428691111333,-0.11378918362875297,35.463394346472974,-85.87827519995699,-115.74032132557528,29.8620461256183,11207.5,,11066.0,11349.0,10333.0
2022-09-26,10332,10332,9866,9933,39771,-5.4,11288.1,10973.05,,11143.3915970421,10355.496354285478,11288.1,12220.703645714522,16.523660238915706,-0.22651442347825018,29.25002666314303,-179.6931696606025,-167.64417262897663,-12.048997031625863,11249.0,,10832.5,11149.0,10300.0
2022-09-27,9833,9999,9666,9933,28636,0.0,11229.75,10970.266666666666,,11028.116206847615,10126.883938322511,11229.75,12332.616061677489,19.64186311676553,-0.08790003839070389,29.250026663143025,-251.14708219061868,-191.27846812719426,-59.868614063424424,11265.75,,10732.5,11049.0,10266.0
2022-09-28,9999,9999,9366,9833,41847,-1.0067451927917044,11186.4,10970.266666666666,,10914.295615719271,9944.284159991503,11186.4,12428.515840008497,22.207606379326627,-0.04479620837567835,28.238056149932202,-312.2446252589707,-201.900808956437,-110.34381630253368,11257.75,,10399.5,10899.0,10433.0
